"año","estacion","date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR"
2024,"SE3",2024-02-04 14:00:00,2.29,3,9.2,12.2,37,52,NA,728.1,0,10,3.7,0.037,24.71,10.6,330
2024,"SE3",2024-02-04 15:00:00,2.22,2.5,7,9.5,39,46,NA,729.2,0,10,3.6,0.037,24.11,10.7,346
2024,"SE3",2024-02-04 16:00:00,2.35,3.2,12.2,15.4,31,38,8,730.1,0,13,3.6,0.037,22.3,5,355
2024,"SE3",2024-02-04 17:00:00,2.25,2.8,11.3,14.2,32,40,5,730.7,0,14,3.6,0.037,21.61,6.5,345
2024,"SE3",2024-02-04 18:00:00,2.19,2.5,13.2,15.7,30,36,4,731.3,0,17,4,0.037,19.34,5.8,330
2024,"SE3",2024-02-04 19:00:00,2.34,3.2,15.4,18.7,25,59,6,732.1,0,19,4.7,0.037,18.28,1.9,202
2024,"SE3",2024-02-04 20:00:00,2.24,2.3,9,11.3,34,57,8,732.5,0,18,4.1,0.037,16.98,3.6,275
2024,"SE3",2024-02-04 21:00:00,2.14,2.1,5.8,8,40,56,3,732.7,0,18,4,0.037,16.23,3.4,284
2024,"SE3",2024-02-04 22:00:00,2.12,2.1,6.3,8.4,39,68,11,732.8,0,18,4.2,0.037,15.98,5.5,291
2024,"SE3",2024-02-04 23:00:00,2.1,2.2,10.3,12.5,34,75,13,733,0,19,5.3,0.037,15.56,7.8,299
2024,"SE3",2024-02-05,2.2,3,20.7,23.8,23,116,9,733.3,0,20,5.4,0.037,15.16,7.5,311
2024,"SE3",2024-02-05 01:00:00,2.29,3.4,19.6,23,23,97,14,733.9,0,22,5.4,0.037,14.47,8.9,309
2024,"SE3",2024-02-05 02:00:00,2.21,3.3,12.2,15.5,31,75,5,734.6,0,24,4.6,0.055,14.75,8.5,317
2024,"SE3",2024-02-05 03:00:00,2.25,6.5,15,21.4,30,66,11,735.1,0,26,4,0.192,16.42,7.4,305
2024,"SE3",2024-02-05 04:00:00,2.07,3.9,5.9,9.8,39,66,13,735.4,0,23,3.8,0.358,18.61,14.1,329
2024,"SE3",2024-02-05 05:00:00,2.04,3.5,4.4,7.9,41,62,9,735.5,0,24,3.9,0.5,20,16.1,337
2024,"SE3",2024-02-05 06:00:00,2.02,3.3,4.4,7.7,43,60,14,735.3,0,22,3.8,0.6,21.5,13.3,337
2024,"SE3",2024-02-05 07:00:00,2.06,3.1,4,7.1,46,50,4,734.5,0,19,3.7,0.653,23.15,13.5,330
2024,"SE3",2024-02-05 08:00:00,2.04,3,3.9,6.8,47,57,4,733.5,0,16,3.6,0.65,24.54,14.2,336
2024,"SE3",2024-02-05 09:00:00,2.07,2.9,3.6,6.5,48,57,2,732.9,0,15,3.6,0.59,25.2,13.5,331
2024,"SE3",2024-02-05 10:00:00,2.06,2.6,3.3,5.9,48,35,4,732.7,0,16,3.6,0.484,25.47,10.5,340
2024,"SE3",2024-02-05 11:00:00,2.08,2.7,3.8,6.5,47,36,6,732.7,0,16,3.6,0.341,25.24,12.4,356
2024,"SE3",2024-02-05 12:00:00,2.1,2.7,5.4,8,46,39,2,733.2,0,16,3.5,0.176,24.73,9.1,351
2024,"SE3",2024-02-05 13:00:00,2.26,4.4,18.7,23.1,30,38,6,733.7,0,19,3.7,0.045,22.46,3.2,327
2024,"SE3",2024-02-05 14:00:00,2.45,9.5,31.7,41.2,15,58,16,734.6,0,22,3.9,0.037,20.31,4.1,309
2024,"SE3",2024-02-05 15:00:00,2.66,10.1,29.7,39.8,13,79,13,735.5,0,28,4.8,0.037,18.8,1.1,148
2024,"SE3",2024-02-05 16:00:00,2.79,10.5,29.4,39.9,11,79,17,736.2,0,30,6.5,0.037,18.01,1.7,201
2024,"SE3",2024-02-05 17:00:00,3.02,20.8,33,53.7,4,93,28,736.4,0,36,6,0.037,15.87,2.4,222
2024,"SE3",2024-02-05 18:00:00,2.48,7.3,23.9,31.2,16,112,26,736.5,0,39,7.3,0.037,15.63,3.2,166
2024,"SE3",2024-02-05 19:00:00,2.02,2.3,7,9.3,36,69,10,736.3,0,39,4.6,0.037,15.48,3.4,180
2024,"SE3",2024-02-05 20:00:00,2,2.5,9,11.5,32,38,3,736.3,0,43,5.7,0.037,14.58,1.7,194
2024,"SE3",2024-02-05 21:00:00,1.98,2.2,6.4,8.5,34,47,8,736.2,0,47,5.5,0.037,13.58,1.7,150
2024,"SE3",2024-02-05 22:00:00,1.95,2.2,5.4,7.6,33,32,6,736.2,0,52,4.1,0.037,12.17,3.4,146
2024,"SE3",2024-02-05 23:00:00,1.93,2.1,5.4,7.5,32,25,3,736.3,0,55,4,0.037,11.44,3,138
2024,"SE3",2024-02-06,2.15,7.9,23.8,31.7,10,26,6,736.3,0,58,4,0.037,11.05,1.3,217
2024,"SE3",2024-02-06 01:00:00,2.31,39.1,32.9,72,3,77,14,736.5,0,61,4.3,0.037,10.04,1.6,287
2024,"SE3",2024-02-06 02:00:00,2.62,35.5,32.3,67.7,5,118,16,736.7,0,60,4.3,0.055,10.63,3.7,13
2024,"SE3",2024-02-06 03:00:00,2.13,8.3,17.2,25.5,21,105,19,737,0,54,5.3,0.191,12.01,6.8,20
2024,"SE3",2024-02-06 04:00:00,2.07,8.7,15.3,24.1,29,131,18,737.3,0,44,14.8,0.351,16.02,1.3,50
2024,"SE3",2024-02-06 05:00:00,2.03,4.2,8.1,12.3,45,78,12,737.2,0,39,7.6,0.492,18.27,7.1,120
2024,"SE3",2024-02-06 06:00:00,1.99,3.9,5.8,9.7,45,57,8,737,0,37,5.3,0.592,19.43,6.6,120
2024,"SE3",2024-02-06 07:00:00,2.01,3.4,5.2,8.6,47,80,7,736.4,0,34,5.3,0.646,20.74,6,96
2024,"SE3",2024-02-06 08:00:00,2,3.7,5.3,8.9,48,33,5,735.3,0,32,5.5,0.644,21.86,7.7,139
2024,"SE3",2024-02-06 09:00:00,1.99,3.4,5.4,8.8,49,37,4,734.3,0,29,4.9,0.587,22.79,9.5,114
2024,"SE3",2024-02-06 10:00:00,2.06,3.5,5.7,9.2,49,40,4,733.4,0,28,4.1,0.484,23.38,10.4,110
2024,"SE3",2024-02-06 11:00:00,2.09,3.5,5.7,9.1,49,44,NA,733,0,28,4.6,0.341,23.5,11.4,124
2024,"SE3",2024-02-06 12:00:00,2.14,3.1,8.3,11.5,47,48,5,732.8,0,28,6.8,0.176,23.14,12.4,103
2024,"SE3",2024-02-06 13:00:00,2.2,3.7,12.6,16.2,39,42,2,732.8,0,31,4.7,0.045,21.52,11.5,105
2024,"SE3",2024-02-06 14:00:00,2.15,2.8,16,18.8,32,49,3,733.1,0,35,5.5,0.037,19.98,8,84
2024,"SE3",2024-02-06 15:00:00,2.27,5,20.6,25.6,26,44,7,733.7,0,39,5.9,0.037,18.25,3.9,149
2024,"SE3",2024-02-06 16:00:00,2.28,4.4,20,24.5,24,53,4,734.1,0,42,4.2,0.037,17.13,1.8,160
2024,"SE3",2024-02-06 17:00:00,2.32,3.5,18.6,22.1,24,58,11,734,0,44,4,0.037,16.58,1.9,129
2024,"SE3",2024-02-06 18:00:00,2.16,2.7,12,14.7,30,65,12,733.9,0,48,3.9,0.037,15.81,2.2,116
2024,"SE3",2024-02-06 19:00:00,1.91,2.3,4.9,7.2,38,56,8,733.2,0,52,3.9,0.037,15.11,8.2,102
2024,"SE3",2024-02-06 20:00:00,1.88,2.2,3.2,5.5,37,30,5,732.8,0,60,3.8,0.037,13.91,8.5,101
2024,"SE3",2024-02-06 21:00:00,1.9,2.3,13.5,15.8,23,29,8,732.4,0,64,4.4,0.037,12.38,4.8,58
2024,"SE3",2024-02-06 22:00:00,1.84,2.3,4.4,6.7,35,45,13,732.2,0,69,4.1,0.037,13,9.2,89
2024,"SE3",2024-02-06 23:00:00,1.87,2.6,15.2,17.8,21,33,14,732.4,0,73,4.5,0.037,11.58,2.9,57
2024,"SE3",2024-02-07,2.17,29.3,23.7,53,3,40,10,732.3,0,77,4.3,0.037,9.7,1.5,243
2024,"SE3",2024-02-07 01:00:00,2.12,34.9,28.6,63.4,3,114,13,732.3,0,79,4.2,0.037,9.57,1.5,312
2024,"SE3",2024-02-07 02:00:00,2.76,72.8,30.8,103.6,3,81,18,732.5,0,77,4.4,0.05,10.62,0.5,254
2024,"SE3",2024-02-07 03:00:00,2.75,25,22.3,47.2,13,206,24,732.2,0,75,4.2,0.131,12.06,6.1,134
2024,"SE3",2024-02-07 04:00:00,2.08,7,11.5,18.5,27,93,19,732.2,0,74,4.1,0.233,12.6,6.1,122
2024,"SE3",2024-02-07 05:00:00,2.01,5.5,7.4,12.9,33,61,14,731.7,0,67,4.5,0.419,15.19,7.8,137
2024,"SE3",2024-02-07 06:00:00,1.99,4.9,7.2,12,41,61,22,731,0,60,4.8,0.44,17.6,8.1,157
2024,"SE3",2024-02-07 07:00:00,2,4.1,6.6,10.7,48,61,17,730.2,0,52,5.2,0.498,20.53,10.8,160
2024,"SE3",2024-02-07 08:00:00,2.03,4.1,7.4,11.5,48,57,14,728.9,0,45,5.3,0.396,22.12,8.9,140
2024,"SE3",2024-02-07 09:00:00,2.06,3.9,6.7,10.6,49,59,10,728,0,40,5.2,0.435,23.54,11.4,136
2024,"SE3",2024-02-07 10:00:00,2.07,3.5,6.2,9.6,52,68,10,727.1,0,36,5.1,0.369,24.4,13.8,138
2024,"SE3",2024-02-07 11:00:00,2.08,3.6,7.4,11,51,78,11,726.9,0,37,5,0.294,25.01,10,138
2024,"SE3",2024-02-07 12:00:00,2.16,4.4,12.9,17.3,45,71,11,726.3,0,36,4.7,0.16,24.96,7.1,171
2024,"SE3",2024-02-07 13:00:00,3.05,18.5,35.1,53.6,22,73,18,726.4,0,38,4.6,0.042,23.6,1.6,254
2024,"SE3",2024-02-07 14:00:00,3.59,24.5,44.6,69.1,8,162,32,726.5,0,43,4.5,0.037,22.31,2.5,139
2024,"SE3",2024-02-07 15:00:00,3,12.9,36.4,49.4,12,192,28,726.6,0,49,4.3,0.037,20.71,1.3,140
2024,"SE3",2024-02-07 16:00:00,3.09,33.6,39.9,73.5,6,140,35,727.2,0,52,4.3,0.037,19.86,0.2,140
2024,"SE3",2024-02-07 17:00:00,2.29,8.3,25.5,33.8,17,174,30,727.3,0,54,4.3,0.037,18.84,8.1,31
2024,"SE3",2024-02-07 18:00:00,1.95,2.5,12.3,14.8,28,101,15,727.9,0,65,4,0.037,17.59,10.1,43
2024,"SE3",2024-02-07 19:00:00,1.91,2.3,13.9,16.3,26,64,9,728,0,69,4.4,0.037,17.5,6.6,63
2024,"SE3",2024-02-07 20:00:00,2.16,9.6,27.6,37.2,5,56,16,728,0,75,4.4,0.037,15.03,2.7,260
2024,"SE3",2024-02-07 21:00:00,2.08,5.2,19.2,24.4,9,107,17,728,0,80,4,0.037,13.43,2.2,295
2024,"SE3",2024-02-07 22:00:00,2.34,36.5,29.2,65.7,2,66,14,728.1,0,81,4.2,0.037,13.29,1.6,280
2024,"SE3",2024-02-07 23:00:00,2.41,50.4,24.2,74.6,2,74,22,728.3,0,83,4.2,0.037,12.64,1.3,285
2024,"SE3",2024-02-08,2.38,21.9,22.7,44.6,2,95,26,728.7,0,83,4,0.037,12.28,1.7,290
2024,"SE3",2024-02-08 01:00:00,2.76,83.1,32,115.1,2,96,28,729.8,0,79,4.5,0.037,13.08,3.5,297
2024,"SE3",2024-02-08 02:00:00,3.78,112.7,26.1,138.8,2,162,37,730.3,0,80,4.7,0.055,12.77,1.5,271
2024,"SE3",2024-02-08 03:00:00,4.34,120.2,35.1,155.2,3,298,47,731,0,70,4.9,0.15,15.46,1.2,275
2024,"SE3",2024-02-08 04:00:00,2.21,10.8,15.8,26.6,27,352,38,732,0,52,5.6,0.351,19.71,9.7,339
2024,"SE3",2024-02-08 05:00:00,2.03,6.6,12.8,19.3,37,82,12,732.4,0,43,6.3,0.478,22.57,9,330
2024,"SE3",2024-02-08 06:00:00,2.04,4.6,8.4,13.1,46,76,14,732.1,0,39,5.9,0.578,24.54,5.6,351
2024,"SE3",2024-02-08 07:00:00,1.95,3.1,5.4,8.6,55,63,13,731.1,0,35,5.4,0.63,26.33,5.3,19
2024,"SE3",2024-02-08 08:00:00,1.99,2.8,5.3,8.1,59,62,8,730.2,0,32,5,0.621,27.74,5.3,100
2024,"SE3",2024-02-08 09:00:00,1.98,2.6,5.6,8.1,62,59,14,729.5,0,32,5.5,0.523,27.63,7.9,64
2024,"SE3",2024-02-08 10:00:00,2.02,3.8,9.2,13,54,65,17,729.1,0,34,11.2,0.396,27.37,9.9,94
2024,"SE3",2024-02-08 11:00:00,1.94,3.3,7.7,11,44,81,13,729.2,0,39,9.8,0.277,26.53,12.1,88
2024,"SE3",2024-02-08 12:00:00,1.98,2.9,8.2,11,41,71,10,729.5,0,44,5.7,0.117,25,12.8,95
2024,"SE3",2024-02-08 13:00:00,2.05,3.1,13.3,16.4,34,72,13,730.1,0,49,4.9,0.045,23.28,9.9,71
2024,"SE3",2024-02-08 14:00:00,1.97,2.3,11.6,14,34,69,8,730.8,0,54,4.3,0.037,21.97,5.8,46
2024,"SE3",2024-02-08 15:00:00,1.95,2.5,11.1,13.6,33,72,15,731.1,0,58,4.1,0.037,21.06,6.4,50
2024,"SE3",2024-02-08 16:00:00,2.39,6,26.8,32.8,15,79,18,731.4,0,62,4.2,0.037,20.43,1.8,175
2024,"SE3",2024-02-08 17:00:00,2.62,20.2,34.1,54.3,3,87,23,731.9,0,64,4.6,0.037,19.49,1.7,266
2024,"SE3",2024-02-08 18:00:00,2.46,11.8,32.9,44.7,3,183,22,731.8,0,67,4.5,0.037,18.69,1.1,191
2024,"SE3",2024-02-08 19:00:00,2.17,9,18.2,27.2,17,106,23,731.6,0,68,4.4,0.037,18.3,1.5,155
2024,"SE3",2024-02-08 20:00:00,1.97,2.4,9.6,12,22,80,20,731.2,0,71,4,0.037,17.33,1.1,159
2024,"SE3",2024-02-08 21:00:00,1.94,2.5,15.2,17.8,16,55,17,731.3,0,74,4,0.037,16.74,1.6,285
2024,"SE3",2024-02-08 22:00:00,1.9,4.2,20.6,24.8,12,73,11,730.9,0,75,3.8,0.037,16.41,1.6,316
2024,"SE3",2024-02-08 23:00:00,1.95,21.3,27.4,48.7,5,55,11,730.3,0,76,3.9,0.037,15.98,1.5,305
2024,"SE3",2024-02-09,2.11,28,24.5,52.5,2,67,16,730,0,80,3.9,0.037,14.78,1.5,284
2024,"SE3",2024-02-09 01:00:00,2.46,39,21.4,60.4,2,126,20,730.3,0,82,3.9,0.037,14.38,1.4,174
2024,"SE3",2024-02-09 02:00:00,3.58,75.5,19,94.5,2,129,23,730.7,0,82,4.1,0.05,14.21,0.7,236
2024,"SE3",2024-02-09 03:00:00,3.1,84.4,26,110.4,4,185,28,730.8,0,76,4.2,0.114,16.18,1.4,318
2024,"SE3",2024-02-09 04:00:00,2.08,10,14.9,24.9,23,201,22,731.2,0,67,4.2,0.337,19.39,0.8,4
2024,"SE3",2024-02-09 05:00:00,2.01,5.2,13.1,18.4,47,81,25,730.9,0,57,17.8,0.471,22.69,1.6,147
2024,"SE3",2024-02-09 06:00:00,1.93,3.6,6.8,10.3,47,74,24,730.3,0,53,20.6,0.515,23.69,6,126
2024,"SE3",2024-02-09 07:00:00,1.88,2.9,5,7.9,48,65,18,729.4,0,47,10.6,0.618,25.53,4.2,112
2024,"SE3",2024-02-09 08:00:00,1.9,3,5,8,51,53,15,728.5,0,41,7.3,0.566,27.31,3.4,152
2024,"SE3",2024-02-09 09:00:00,1.94,2.8,5.8,8.6,62,52,17,727.5,0,35,20.1,0.564,29.08,3.6,138
2024,"SE3",2024-02-09 10:00:00,2,3,6.6,9.6,58,57,25,726.8,0,35,21.3,0.348,28.98,6.4,127
2024,"SE3",2024-02-09 11:00:00,2.01,3.3,7.4,10.6,51,70,20,726.5,0,37,6.4,0.266,28.64,10.3,111
2024,"SE3",2024-02-09 12:00:00,2.03,2.9,8,10.9,48,67,18,726.4,0,37,5.6,0.171,28.42,10.9,108
2024,"SE3",2024-02-09 13:00:00,2.01,2.4,14.2,16.6,36,80,19,726.6,0,45,6.9,0.047,26.5,8.8,56
2024,"SE3",2024-02-09 14:00:00,1.99,2.3,12,14.3,36,86,13,727.1,0,49,4.7,0.037,24.58,9.6,48
2024,"SE3",2024-02-09 15:00:00,2.02,2.3,12.7,15,33,84,21,727.3,0,52,4.4,0.037,23.49,6.9,49
2024,"SE3",2024-02-09 16:00:00,2.34,7.4,27.3,34.7,14,83,20,728.1,0,57,4.4,0.037,22.21,0.3,181
2024,"SE3",2024-02-09 17:00:00,2.11,3.2,14,17.3,24,121,28,728.8,0,64,5.4,0.037,21.77,1.4,125
2024,"SE3",2024-02-09 18:00:00,1.96,2.5,15.3,17.8,22,72,18,729.2,0,69,12.2,0.037,21.39,1.6,82
2024,"SE3",2024-02-09 19:00:00,1.83,2.3,14.3,16.7,22,66,23,729.2,0,73,5.9,0.037,20.57,1.7,48
2024,"SE3",2024-02-09 20:00:00,1.85,3,10.8,13.8,26,68,16,729.2,0,75,4.6,0.037,20.31,1.2,70
2024,"SE3",2024-02-09 21:00:00,1.93,22.3,29.6,52,3,66,28,729.1,0,77,4.3,0.037,19.42,1.5,285
2024,"SE3",2024-02-09 22:00:00,2.04,13.5,24.3,37.9,3,133,21,728.6,0,79,4.1,0.037,18.51,1.1,239
2024,"SE3",2024-02-09 23:00:00,1.96,13.7,20.2,33.9,3,108,27,728.6,0,81,4,0.037,17.59,1.6,265
2024,"SE3",2024-02-10,1.9,15.5,20.1,35.5,4,94,21,728.5,0,83,3.9,0.037,17.34,1.5,303
2024,"SE3",2024-02-10 01:00:00,2.27,45.3,23.9,69.2,2,82,24,728.6,0,84,4,0.037,17.2,1,250
2024,"SE3",2024-02-10 02:00:00,2.62,53.6,20.7,74.3,2,129,26,728.9,0,84,4.1,0.043,16.87,1.5,270
2024,"SE3",2024-02-10 03:00:00,3.13,49.7,24.8,74.5,3,231,36,728.9,0,83,4,0.089,17.49,0.9,166
2024,"SE3",2024-02-10 04:00:00,2.58,17.2,18.1,35.3,13,172,34,729,0,82,3.8,0.192,18.74,3.7,155
2024,"SE3",2024-02-10 05:00:00,1.97,5.7,7.4,13.1,30,109,23,728.4,0,73,4.5,0.394,21.31,9.2,152
2024,"SE3",2024-02-10 06:00:00,1.94,3.8,8,11.8,42,75,27,728.4,0,59,20,0.437,24.51,1.3,154
2024,"SE3",2024-02-10 07:00:00,1.96,3.4,7.8,11.2,47,74,36,727.5,0,55,24.5,0.392,25.6,1.9,97
2024,"SE3",2024-02-10 08:00:00,1.99,3.8,7.3,11.1,44,79,24,726.2,0,54,17.1,0.363,25.69,4.3,147
2024,"SE3",2024-02-10 09:00:00,1.96,3.4,7.8,11.1,49,76,24,725.6,0,50,20.9,0.393,27.37,1.1,231
2024,"SE3",2024-02-10 10:00:00,2.01,3.6,8.2,11.8,49,77,35,724.9,0,47,26.3,0.356,27.87,5.6,132
2024,"SE3",2024-02-10 11:00:00,2.08,3.3,8.6,11.9,44,87,28,724.5,0,45,8.9,0.155,27.57,3.9,141
2024,"SE3",2024-02-10 12:00:00,2.24,3.7,13,16.7,35,84,31,724.5,0,48,6,0.086,27.07,5.1,123
2024,"SE3",2024-02-10 13:00:00,2.31,3.3,17.5,20.8,26,100,28,724.6,0,54,5.1,0.041,25.88,4.2,94
2024,"SE3",2024-02-10 14:00:00,2.34,5.6,20.2,25.8,21,96,28,725,0,58,4.9,0.037,24.87,6.5,100
2024,"SE3",2024-02-10 15:00:00,2.4,5.5,17.3,22.8,20,99,27,725.1,0,63,4.4,0.037,23.47,1.6,185
2024,"SE3",2024-02-10 16:00:00,2.39,5.8,15.9,21.7,20,92,31,725.1,0,66,4.1,0.037,22.51,4.2,156
2024,"SE3",2024-02-10 17:00:00,2.07,3.1,8.6,11.7,28,83,30,725.1,0,68,4,0.037,22.11,4.6,155
2024,"SE3",2024-02-10 18:00:00,2.46,6.1,17.3,23.4,16,72,23,725.2,0,71,3.9,0.037,21.42,0.8,326
2024,"SE3",2024-02-10 19:00:00,2.12,4.1,18.6,22.7,12,85,23,725.1,0,75,3.9,0.037,20.7,1.1,27
2024,"SE3",2024-02-10 20:00:00,2.29,13,22.8,35.8,3,82,25,724.8,0,78,3.9,0.037,19.79,0.4,235
2024,"SE3",2024-02-10 21:00:00,2.33,13,22.7,35.6,2,110,25,724.4,0,81,3.9,0.037,18.68,0.6,267
2024,"SE3",2024-02-10 22:00:00,2.33,13.1,20.9,34,3,110,23,724.3,0,82,3.8,0.037,18.14,1.4,314
2024,"SE3",2024-02-10 23:00:00,2.15,5.7,16.7,22.5,6,88,31,724.5,0,85,3.7,0.037,17.49,1.3,313
2024,"SE3",2024-02-11,2.2,7,15.7,22.8,5,75,23,724.3,0,86,3.7,0.037,16.72,2.3,288
2024,"SE3",2024-02-11 01:00:00,2.84,33,19.3,52.2,3,76,33,724.6,0,86,3.9,0.037,16.34,1.4,275
2024,"SE3",2024-02-11 02:00:00,2.9,28.8,22.9,51.7,4,114,36,725.2,0,74,4,0.047,17,2.8,350
2024,"SE3",2024-02-11 03:00:00,2.6,14.6,23.1,37.7,9,98,22,725.6,0,60,4.2,0.089,17.7,9.7,340
2024,"SE3",2024-02-11 04:00:00,2.71,18.1,22.8,40.9,19,93,20,726.3,0,45,4.7,0.366,21.08,2.2,226
2024,"SE3",2024-02-11 05:00:00,2.52,10.8,19.9,30.7,33,108,7,726.5,0,33,5.1,0.509,24.78,6,124
2024,"SE3",2024-02-11 06:00:00,2.3,6.7,11.7,18.4,41,101,9,726.4,0,31,4.8,0.6,25.88,8.7,177
2024,"SE3",2024-02-11 07:00:00,2.2,3.9,8.4,12.3,52,99,20,725.9,0,33,5,0.647,26.21,9.9,148
2024,"SE3",2024-02-11 08:00:00,2.15,3.3,6.6,9.9,58,82,18,725.1,0,27,4.8,0.643,27.34,9.1,142
2024,"SE3",2024-02-11 09:00:00,2.12,3.6,5.2,8.8,49,72,10,724.6,0,26,4.3,0.587,26.83,11.3,141
2024,"SE3",2024-02-11 10:00:00,2.11,3.5,5.4,8.9,52,65,NA,724.6,0,26,4.4,0.481,26.17,11.2,134
2024,"SE3",2024-02-11 11:00:00,2.13,3.2,5.3,8.5,52,60,4,724.8,0,26,4.2,0.342,25.66,12.2,132
2024,"SE3",2024-02-11 12:00:00,2.16,2.9,6.8,9.8,48,54,NA,725.6,0,26,6.7,0.178,24.58,11.4,98
2024,"SE3",2024-02-11 13:00:00,2.13,2.8,8.3,11.1,42,53,4,726.5,0,28,3.9,0.048,22.25,10.7,59
2024,"SE3",2024-02-11 14:00:00,2.24,2.4,12.2,14.6,37,62,4,727.6,0,29,3.6,0.037,20.83,6.6,78
2024,"SE3",2024-02-11 15:00:00,2.48,3.7,19.2,22.9,26,59,9,729.1,0,31,7.7,0.037,19.58,2.4,234
2024,"SE3",2024-02-11 16:00:00,2.28,3,16.8,19.8,27,76,14,730.6,0,35,4.9,0.037,17.94,8.7,286
2024,"SE3",2024-02-11 17:00:00,2.16,2.7,10.6,13.3,40,81,10,731.5,0,29,3.7,0.037,18.18,9,299
2024,"SE3",2024-02-11 18:00:00,2.1,2.3,6.3,8.6,43,45,2,732.5,0,30,3.6,0.037,16.75,7.1,289
2024,"SE3",2024-02-11 19:00:00,2.17,2.2,11.1,13.3,36,36,NA,732.9,0,29,3.6,0.037,15.67,5.2,298
2024,"SE3",2024-02-11 20:00:00,2.09,2.1,7,9.1,40,38,4,733.4,0,28,3.5,0.037,15.93,9.5,311
2024,"SE3",2024-02-11 21:00:00,2.08,2.1,7.8,9.9,36,46,NA,733.9,0,31,3.7,0.037,14.76,3.8,295
2024,"SE3",2024-02-11 22:00:00,2.15,2.2,8.9,11.1,32,46,6,734,0,33,4,0.037,14.22,8.9,304
2024,"SE3",2024-02-11 23:00:00,2.16,2.2,9.2,11.4,26,37,2,734.1,0,36,4,0.037,13.25,9.1,294
2024,"SE3",2024-02-12,2.09,3.2,11.5,14.6,16,46,4,734.4,0,41,4.2,0.037,11.5,9.2,292
2024,"SE3",2024-02-12 01:00:00,2.13,4.4,13.3,17.8,13,74,3,734.9,0,45,3.9,0.037,10.29,13.3,301
2024,"SE3",2024-02-12 02:00:00,2.24,7.2,14.9,22.1,10,74,9,735.8,0,48,3.7,0.052,9.51,6.7,289
2024,"SE3",2024-02-12 03:00:00,2.22,9.6,11.4,21.1,15,65,6,736.8,0,43,3.7,0.205,11.24,9.4,291
2024,"SE3",2024-02-12 04:00:00,2.16,7.3,7.1,14.4,22,74,11,737.3,0,38,3.7,0.371,13.04,11.8,284
2024,"SE3",2024-02-12 05:00:00,2.14,4.8,5,9.8,27,63,3,737.5,0,33,3.7,0.513,15.04,9.9,328
2024,"SE3",2024-02-12 06:00:00,2.13,4.3,4.8,9.2,33,53,NA,737,0,28,3.5,0.616,16.85,8.5,341
2024,"SE3",2024-02-12 07:00:00,2.16,3.9,4.9,8.7,40,40,NA,736.3,0,23,3.6,0.669,19.01,5.7,300
2024,"SE3",2024-02-12 08:00:00,2.19,3.3,4.3,7.6,44,43,NA,735.2,0,20,3.6,0.66,20.51,5.4,332
2024,"SE3",2024-02-12 09:00:00,2.19,3.7,4.2,7.9,48,40,2,734,0,17,3.7,0.557,21.51,4.2,319
2024,"SE3",2024-02-12 10:00:00,2.24,3.4,6.2,9.5,50,46,4,733.5,0,19,14.2,0.487,21.68,8.9,104
2024,"SE3",2024-02-12 11:00:00,2.26,3.9,9,13,46,54,9,733.6,0,22,27.3,0.362,20.71,13.2,102
2024,"SE3",2024-02-12 12:00:00,2.28,4.6,10.1,14.7,42,72,6,734,0,23,17.4,0.167,19.9,11.8,106
2024,"SE3",2024-02-12 13:00:00,2.41,4.5,14,18.5,32,65,8,734.6,0,25,5.2,0.048,18.38,10.4,102
2024,"SE3",2024-02-12 14:00:00,2.46,5.2,16.9,22,26,51,4,735.2,0,28,4.2,0.037,17.19,7.5,106
2024,"SE3",2024-02-12 15:00:00,2.51,4.7,20.5,25.2,19,70,10,735.8,0,32,4.1,0.037,15.55,1.5,133
2024,"SE3",2024-02-12 16:00:00,2.43,4.2,18.8,23.1,20,63,9,736.4,0,34,4.1,0.037,15.03,2.1,157
2024,"SE3",2024-02-12 17:00:00,2.32,3.1,13.1,16.2,26,64,7,736.4,0,34,4,0.037,14.97,2.7,117
2024,"SE3",2024-02-12 18:00:00,2.23,2.6,8.4,10.9,29,50,8,736.5,0,36,3.9,0.037,14.5,1.7,131
2024,"SE3",2024-02-12 19:00:00,2.15,2.2,5.2,7.5,34,40,6,735.9,0,35,3.9,0.037,14.38,4.8,113
2024,"SE3",2024-02-12 20:00:00,2.13,2.2,4.2,6.4,35,35,6,736,0,35,3.8,0.037,14.08,3.3,117
2024,"SE3",2024-02-12 21:00:00,2.1,NA,NA,NA,29,26,NA,736,0,34,9,0.037,14.11,3.4,80
2024,"SE3",2024-02-12 22:00:00,2.15,3.8,18.6,22.4,15,33,5,735.7,0,40,5.8,0.037,13.06,1.2,171
2024,"SE3",2024-02-12 23:00:00,2.16,4.7,19.2,23.9,12,62,10,735.6,0,43,4.3,0.037,12.46,1.2,159
2024,"SE3",2024-02-13,2.15,2.5,7.7,10.1,31,56,5,735.4,0,37,4,0.037,12.86,2,108
2024,"SE3",2024-02-13 01:00:00,2.21,3.5,11,14.5,25,25,8,736,0,41,3.9,0.037,12.11,1.8,144
2024,"SE3",2024-02-13 02:00:00,2.55,10,18.6,28.6,16,45,7,736.5,0,42,3.9,0.045,11.94,1.6,126
2024,"SE3",2024-02-13 03:00:00,2.62,22.3,25.9,48.3,8,63,12,736.9,0,44,4.3,0.097,12.06,1.3,20
